Image_Url, Item_Name, Username, Rating_Score, Review_Description, Review_Date 
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Alan,5.0 ,super fast charging!,Reviewed in Singapore on 15 February 2022
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Maybelle.W,5.0 ,My original adaptor that came with the phone broke and this replacement works perfectly.,Reviewed in Singapore on 21 March 2022
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,shuntfield,4.0 ,OK you got your shiny new Galaxy S21 and you get it out of the box' there is a lead and the phone and the.... what no charger?!?!Yes that's right' no charger' and no earphones either. It seems that you don't need these (along with an SD card slot)' in a bid to be more "eco friendly" you have to buy a charger' and the best part is the cable that comes in the box of the phone is a USB-C to USB-C so being eco friendly and expecting you to use the old charger to charge your phone isn't going to work because your old one more than likely has a USB-A outlet on it.So being eco friendly' they now have to box up separate chargers and ship them separately and then that means I have two deliveries instead of one and that's messing up the planet more. Perhaps its the fact you have to buy the charger means the profit per device is more... if the phones really were eco friendly then they would make sure you could remove battery yourself with simple tools' but they don't want you to do that not when you can buy a new phone... creating e-waste with out a charger and charge you more for one' see where this is going...Any how' this wallops the power in to the phone it works with the Galaxy S21 and the S20 Ultra in Superfast Charging mode' so within 40 minutes you're almost full.I purchased mine from Amazon direct' I don't trust the sellers' I have purchased from them before and I don't really want to burn my curtains down' set fire to my kitchen or incinerate my cat when I am asleep' as they generally sell counterfeit ones and you cannot tell until either you open it with someone who is electronically trained (like me) or the fire and rescue service arrive.,Reviewed in the United Kingdom on 3 March 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Ronnie,5.0 ,I was concerned that this may be a poor or cheap knock off.  No worries' proper Samsung seals and part numbers.The main test was in the charging rate.  I mated this 25w USB C TO C PD unit with an Anker 60w PD USB C to C cable.  My Samsung Galaxy A51 5G was at 20% charge when the unit was delivered.  I always only charge to a max of 85% and this charger with the Anker cable hit that from 20% in 52 minutes!That'll do me.  No overheating' no warmth.Recommended.,Reviewed in the United Kingdom on 30 January 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Will,5.0 ,Bought for my S21 ultra as it didnt include a charger. Product is a genuine samsung charger ideal for taking with you as its a travel charger.When plugged into my S21 superfast charging started so no problems at all although samsung could have included it with a phone costing over £1000 if you need a charger for the S20 or S21 superfast charging then best buying this genuine samsung charger,Reviewed in the United Kingdom on 1 February 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Ahmad,1.0 ,Amazon seems to be sourcing these chargers from multiple sources and some people' myself included' ended up getting counterfeit products.The charger I got was in a wrinkled' partially torn plastic zip bag.The charger looks identical to the older genuine one I have in almost every aspect but here are the differences I found:1. The counterfeit charger is significantly lighter in hand' and hollow sounding on tapping.2. The text on the genuine charger is printed using raised ink (more expensive to fake). On the counterfeit one' the text is more faint and not raised.3. When I first plugged it into the socket' I heard a puff sound. Immediately unplugged' and started the return process.(Just look at the terrifying photos of burnt sockets and exploded chargers)Shame on Amazon letting dangerous electrical equipment slip into customers' hands. Many people wouldn't be able to tell the difference until its too late. Amazon should email affected users and recall those fakes and apologise.(See my photo' genuine charger is the one with the cable connected - look at the difference in text print quality),Reviewed in the United Kingdom on 26 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Alex,1.0 ,While when it worked' it worked well' I only had it for 11 days before it blew up in my socket and broke' not to mention short circuiting the entirety of the upstairs outlets.I first presumed that it was something to do with that plug socket' but' after reading similar reviews' I realised that it's not uncommon with this product. Of course' I'd recommend doing some research on what other people have found' but I certainly won't be buying this again.I'd recommend buying from a different seller' or from Samsung itself. Not worth risking a fire for the sake of a couple of bucks. Please don't buy.,Reviewed in the United Kingdom on 17 August 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,SMH77,5.0 ,Having just bought a new S21 Ultra' I already knew the charger was needed. After criticising Apple for removing their chargers and ear buds from new purchases it is ironical that Samsung has quietly followed suit for their latest series of smartphones. And to make matters worse the cable supplied with the phone is USB-C to USB-C which invalidates Samsung chargers more than two years old!Samsung has at least reduced prices for their chargers. Although purchasing one is no straightforward task these days. My phone provider is EE and would not sell me one in the shop. I guess they are keeping their stock for new customers who take out costly new phone and contract plans. Other places like Argos were out of stock although had the standard price of £17.99 at least. And I have seen online prices as high as £29.99 which is frankly ludicrous.I purchased this (PD 3.0 PPS Max 25 W) charger during the Prime Day sales and it cost £14. I made sure that it was sold by Amazon directly' as there are many reviews for chargers bought indirectly from Amazon that mention lack of packaging and suspicions of the item not being genuine. I am  happy that what I received is the real deal and at a very good price.A full charge from 5% took around 68mins. 50% is achievable in 30mins. This may not seem great but it is a 25W charger after all' despite the super fast charging branding.The benefits of buying a 25W charger over a 15W charger are negligible. You are talking a saving of a few minutes. It is well known that fast charging increases battery degradation. One of the reasons that Samsung has stopped support for their 45W chargers. So there is an argument that the Samsung 15W charger is a better and cheaper option. However' overall I  happy with this item and would buy again. Although at no more than the standard price.,Reviewed in the United Kingdom on 24 June 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Antioch,1.0 ,It exploded with a loud bang. Since I thought it was a genuine Samsung item as the item title suggests' I contacted Samsung Customer support. I shared how it happened and its serial number. After 2 days they came back and told me it is not one of their serial numbers' and that this was not manufactured by Samsung. In the product support page it direct me to Samsung UK as the provider of manufacturing cover. This product poses great safety issues. Luckily it was behind a chest of drawers when it exploded and the only damage it made was on the original Samsung charging cable and it left a black stain on the wall plug. The fuse blew' which protected my phone. I was assured Amazon will take action to stop selling this.,Reviewed in the United Kingdom on 8 February 2022
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,The Reviewer,5.0 ,Very compact'  extremely powerful'  did not come in any fancy packaging'  simply a plastic bag however this really is a fabulous charger' USB C to USB C' full 25 watt charging for phones which makes a massive difference to your waiting time whilst getting a quick charge from a wall socket on a train etc or when travelling.I would most definitely recommend this item' pity about the presentation however it does what is stated so no harm done' plus a very reasonable price for this quality and power charger.The Reviewer,Reviewed in the United Kingdom on 6 May 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Asher C.,1.0 ,I don’t usually write a review' however on this occasion I have to.I bought this charger on  the 18th June hoping it would be ok' it did not come in the original packaging and today 2 weeks later when I went to charge my phone it exploded and the cover has come of. I am really disappointed as I have been a amazon customer for a long time and this is the first time that I have bought which is obviously faulty. I will have to buy a new one somewhere else probably in a shop so that I definitely get one that is in its original packaging.,Reviewed in the United Kingdom on 4 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,TreesRgreen,1.0 ,This charger does not have the Samsung logo on it and you can't connect a USB to it as the fitting is the same on the charger as the end that goes into the phone (see photo). Also no wire provided as shown in the photos so very misleading. Haven't a clue how to use it as never seen a Samsung charger WITHOUT a USB connection. Sent it back.,Reviewed in the United Kingdom on 4 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Richard J,5.0 ,What I really dislike is that Apple started the trend to exclude the mains charger from the phone making you pay extra. The odds are that if you get a new phone' then you probably will need a new charger that produces the right output.Samsung has unfortunately joined the trend. Luckily the price for this genuine Samsung charger isn't too extortionate.  This one is perfect for the Galaxy S21. But let's be honest' it should have been in the box with the phone. There unfortunately are a lot of fakes out there so buying a charger is not that straight-forward.,Reviewed in the United Kingdom on 29 January 2022
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Malcome Johnson,5.0 ,I jusy bought a new Samsung galaxy S20 SE'and it supports super fast charging but you only get standard cable and charger so had to buy this along with type c cable and couldn't believe how much faster it charged and since I've charged it up this way'there's a noticeable difference In battery life after charging it with 25w charger'so all I can say is it charges super quick and seems to improved the battery but buy a good quality cable aswel and alls good!!!,Reviewed in the United Kingdom on 13 March 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Ash,5.0 ,This is 100% a genuine Samsung 25 watt super fast charger brick. I don't know if the price moves around but I paid £12:59 with prime next day delivery' as pictured' it came in a sealed box just like it would from Samsung' this plug in particular is sold and dispatched by Amazon UK themselves. I already have one from last years S20 Ultra but like many others' I believe each phone should have a charger brick' so I bought this amd couldn't be happier. Bargain.,Reviewed in the United Kingdom on 16 March 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,MacGyver1984,1.0 ,Tried to use this with the current Samsung Flagship phone (s21) but it cannot maintain a solid connection' it charges.... stops... charges.... stops. I tried multiple cables and phones' so the error is with the plug itself. Maybe I got a lemon?,Reviewed in the United Kingdom on 26 June 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Stephen Haynes,5.0 ,Genuine charger that came in manufactures box. Super fast charger at 25w but make sure your phone is capable of taking a 25w charge' most are 15w only. Also you need the C to C lead as well to fit the charger' normal usb leads don’t fit ! It has to be the small plug that fits into your phone at BOTH ends. See the photos. The lead is available on Amazon. The description is belowSamsung EP-DA705BBEGWW USB Type-C Cable for USB Type-C' 1 m' 60 W' Black,Reviewed in the United Kingdom on 29 June 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Tech-Guy,4.0 ,Genuine Samsung 25W Charger. Checked with Samsung Galaxy S21 Ultra and it charges Super Fast Charging' what the phone says' also time for full charge is significantly less. Got other 35W Rav Power charger but thats not as fast as this. The product deserves 5 star. but the Hermes delivery sxxks' took almost a week and hence had to coupe with slow charges until then. Amazon does free quick deliveries to free collection points' but this option was not available for this product.,Reviewed in the United Kingdom on 3 August 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Shamima,1.0 ,It stopped working after a month' forget fast charging barely even charged at normal speed. I asked for a refund from the seller and he was telling me my cable is faulty. Like I would obvs check other adapters before writing this review. Absolute RIP OFF  it’s day light robbery charging this much for a fake product- had to buy another one from Samsung’s website and the difference already is massive never trusting these fake reviews ever again.,Reviewed in the United Kingdom on 6 June 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,richard,5.0 ,Great charging capabilityKnowing that the galaxy s21 series phones do not ship with adaptors had to use my old 15w s10+ charger which still charged my phone in 1hr 30 minsWith this 25w super fast charging adapter my charge time was cut down to only 1hr 5 minsWas well amazed highly recommendedFor those asking of genuine yes the product is genuine and is amazing better than paying £17 for one direct from samsung,Reviewed in the United Kingdom on 10 March 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Xylus,1.0 ,I've never had an issue with chargers but this particular one has stopped being able to charge my phone just after 3 months. One day' out of the blue' the charger simply does not increase the battery percentage even though it shows as "super fast charging"' I've tried to connect the phone to a power bank (to make sure my phone is not the issue) and it charges absolutely fine. Would not recommend.,Reviewed in the United Kingdom on 31 August 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Happy Dave,1.0 ,Amazingly fast charging. but only had just over two months I think and its no longer working. Being a sealed unit you cant check if there's a fuse let alone have the ability to change it. Trying multiple cables to confirm the Plug was indeed the item that was faulty.,Reviewed in the United Kingdom on 4 September 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Amazon Customer,1.0 ,Was charging my phone but it was getting red hot to the point when it was very difficult to touch it. This morning it finally gave up' went boom and fused all the sockets in my house. Total waste of money' dangerous and not convinced that it's genuine. Time to spend more money on another charger,Reviewed in the United Kingdom on 2 September 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Lyle,5.0 ,I don't know if Samsung are in cahoots with these plug manufacturers but why ? Why do we have to buy our own chargers?? Just include them with your 700 pound phones ? Whoever thought that would be a good idea needs sacking or better yet with all the money they've made on that idea' they can buy us all a bloody plug,Reviewed in the United Kingdom on 2 December 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,chr1ssy86,1.0 ,Genuine Samsung.. not a chance! It stopped working after 2days (2 charges!). Returned the plug and bought an original fron Samsung website for only a few pounds more. Steer well clear of this product!,Reviewed in the United Kingdom on 22 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,krassh,4.0 ,Bought to charge a new phone as with most new phones don't come with one and found a massive improvement in the one I had.Considered buying a 45w one but decided on this 25w charger as the higher powered one doesn't justify the massive increase in cost to what difference in charge times it produces.,Reviewed in the United Kingdom on 9 June 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,BGUK84,1.0 ,This item is dangerous. I had been using it for ten days. Today I unplugged the charger from my phone and the plug sparked with a burning smell and the breaker blew for the socket. A small part of the metal on the plug prongs has melted.,Reviewed in the United Kingdom on 3 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Chucky Cheese,5.0 ,I feel this is what you need in order to get the most out of the S21 charging speed. It takes over an hour to fully charge to 100% but its well worth it. I also think the price which I paid at the time is just amazing. The only drawback I have with this item is that it tends to be slower than my Sony 18W charger for some odd reason.,Reviewed in the United Kingdom on 20 March 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Susan,5.0 ,Bought this for my new Samsung S21' which didn't come with the charger plug! My last Samsung was an S7 so I didn't already have a compatible plug already at home! This is a genuine Samsung charger and it gives superfast charge. Great delivery' it actually came a few days earlier than expected.,Reviewed in the United Kingdom on 23 March 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Laura Nunn,2.0 ,The charger works well. However the reason for the 2 stars is because this charger gets very hot' and has a burning smell afterwards. The charger didn't even come in a box' just in a zip lock bag. From future I make sure to buy new item for electronic items. As I feel this was a defective product.,Reviewed in the United Kingdom on 6 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Amazon Customer,1.0 ,S21: Was good on the first few nights' but it started to make my phone work weird and unresponsive. After around the second week it exploded. I got a refund thanks to Amazon. I think I'll go for a lower watted charger next time.,Reviewed in the United Kingdom on 24 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,S E,3.0 ,it does what its suppose to do' charges s21 ultra faster' and much better than the normal speed charger' a must have' but again this should have been included with a £1000+ device' another money making scheme "innovation" by apple and copied by samsung,Reviewed in the United Kingdom on 5 April 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Heather B.,1.0 ,this is not a real samsung' charger was not fast charge and got very hot' also looked second hand as was covered in scratches,Reviewed in the United Kingdom on 28 September 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Alison,1.0 ,Today my plug went bang and has actually broken my plug socket after tripping my electric. Very disappointed. I would expect this from a cheap fake but not from a Samsung plug.,Reviewed in the United Kingdom on 26 September 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Silviu Nicodim,5.0 ,Works great with s21,Reviewed in the United Kingdom on 5 February 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Mick,1.0 ,Since when does Samsung package genuine branded products in a zip bag with a sticker on saying 'Original' and 'New'. This went straight back in the cardboard box for a return and refund.My advice is to avoid these' as there is no way I'm plugging my £1k Samsung phone into this charger!,Reviewed in the United Kingdom on 4 August 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Amazon Customer,1.0 ,When plugging into the mains it blew up damaging the cable and phone. When inspected by Samsung they found it was counterfeit so invalidate phone warranty. Would not recommend buying this product. Safer to go direct to Samsung as their charges is not much more expensive than this one and will not invalidate the phones warranty,Reviewed in the United Kingdom on 13 January 2022
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,M.A. SHARMAN,4.0 ,Plug is great for fast charging my Samsung S20 fe but the cable that came with my phone didn't fit so ensure you have a "c" to "c" cable .So then ad to order the cable as well.Apart from that it charges really quickly.,Reviewed in the United Kingdom on 5 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,V_4_victory,5.0 ,Great charger .. does not even take space. Not sure why Samsung can't add this little giant in the box. I was slightly sceptical while buying this but now I m 100% satisfied. Samsung s21 ultra gets full charged within an hour.,Reviewed in the United Kingdom on 4 August 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Lauren,1.0 ,This wall charger has caused sparks and nearly set my socket on fire. I have sent item back for a full refund as this is extremely dangerous! Just going to buy directly from Samsung from now on' less likely to cause a house fire.,Reviewed in the United Kingdom on 20 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Michael R.,5.0 ,It looks genuine (offical packaging and sealed) and works fine so far. No cable supplied' but thankfully this is still supplied by Samsung. Had a 60w charger for a oneplus so better safe than sorry by buying a recommended 25w foe the phone.,Reviewed in the United Kingdom on 21 May 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Thanos ,1.0 ,It said genuine charger so would assume cable is included in genuine charger. The description was completely misleading as no cable!It has a sneaky note 'w/o cable' which I didn't see and it could just say 'without'.They cost me time and money. Completely misleading product description!How I am a supposed to charge with my 'genuine' ....seriously....this is....I lost my charger so needed this ...and doesn't even ..em.No more comment. Is there even a complaint forum for this type of descriptions ? This was an 'emergency' purchase for me.,Reviewed in the United Kingdom on 17 August 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Thomas,5.0 ,Fantastic product and price.Only thing I would say' like other recent reviews came in a clear scalable bag. Is it original? Even if it did come in a box' you never know but it works great.,Reviewed in the United Kingdom on 25 June 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Mark,5.0 ,I have one of these already as it came with a Samsung phone. Exactly the same' but I needed another one capable of 25w. I like theType-C interface. Power is as expected. Good price.,Reviewed in the United Kingdom on 12 May 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,M. Wheeler,1.0 ,DO NOT BUY THIS. This is a cheap fake. I should have known better when I felt the weight of the charger. It has just exploded when I turned the wall socket on with a huge bang and flash and has tripped the power in the house. This charger is DANGEROUS. I will be reporting and pursuing a claim via Amazon.,Reviewed in the United Kingdom on 5 February 2022
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Blinkeh,1.0 ,Had used this charger for a few weeks as I just got a new s21 ultra 5g last night the plug exploded as I plugged it into the wall it charged round my hand and burnt me a little but I was very lucky no serious damage and no property damage,Reviewed in the United Kingdom on 30 July 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,brendan ahern,5.0 ,So I was a bit sceptical about ordering as a few reviews had said it was a fake ect.I went onto the Samsung website shop ' found the plug and clicked on purchase through amazon and it took me straight to this product.So it's either real or Samsung are promoting fakes.Either way it works great ' I get super fast charging and it was a good price!!,Reviewed in the United Kingdom on 15 September 2021
https://m.media-amazon.com/images/I/214cOlKM6PL._AC_US60_SCLZZZZZZZ__.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,Nicoleta,1.0 ,Here is about the product and not Amazon which are professional.I don't know where is the fault' the cable from phone package or this charger.Just doesn't charge even it shows that charge. Several times I put my phone at charge over night and when I woke up was off.Samsung did a very huge mistake this time forcing you to buy the charger separate. Unfortunately I realise to late this charger is not working and I can't be refunded. Lucky my old charger and cable are still working.Shame Samsung,Reviewed in the United Kingdom on 9 June 2021
